trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
734,False,"{'a': 0.995, 'e': 0.02536986677519822}",20,8,22.692022305998428,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
735,False,"{'a': 0.995, 'e': 0.02524301744132223}",20,8,24.22629974880898,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
736,False,"{'a': 0.995, 'e': 0.025116802354115616}",20,13,12.743174955494563,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
737,False,"{'a': 0.995, 'e': 0.024991218342345037}",20,12,12.59105408381685,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
738,False,"{'a': 0.995, 'e': 0.024866262250633313}",30,16,28.726141346304235,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
739,False,"{'a': 0.995, 'e': 0.024741930939380145}",25,15,23.323203234829457,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
740,False,"{'a': 0.995, 'e': 0.024618221284683245}",20,14,0.03399478279149726,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
741,False,"{'a': 0.995, 'e': 0.024495130178259827}",25,13,24.386144219397643,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
742,False,"{'a': 0.995, 'e': 0.024372654527368528}",25,11,28.336682479202658,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
743,False,"{'a': 0.995, 'e': 0.024250791254731688}",25,13,20.87882383367728,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
744,False,"{'a': 0.995, 'e': 0.02412953729845803}",20,7,20.31391421699144,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
745,False,"{'a': 0.995, 'e': 0.024008889611965737}",20,12,13.85979147329325,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
746,False,"{'a': 0.995, 'e': 0.02388884516390591}",20,8,17.20758451250506,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
747,False,"{'a': 0.995, 'e': 0.02376940093808638}",25,6,32.44423055293446,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
748,False,"{'a': 0.995, 'e': 0.02365055393339595}",30,11,31.447567674379588,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
749,False,"{'a': 0.995, 'e': 0.02353230116372897}",30,0,47.368948090571834,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
750,False,"{'a': 0.995, 'e': 0.023414639657910324}",20,1,28.638338333537163,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
751,False,"{'a': 0.995, 'e': 0.02329756645962077}",20,3,24.31900124308675,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
752,False,"{'a': 0.995, 'e': 0.023181078627322667}",30,20,9.367889680002845,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
753,False,"{'a': 0.995, 'e': 0.023065173234186054}",25,6,21.266624992589467,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
754,False,"{'a': 0.995, 'e': 0.022949847368015124}",20,11,5.812525616254911,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
755,False,"{'a': 0.995, 'e': 0.022835098131175048}",30,8,37.48854222126364,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
756,False,"{'a': 0.995, 'e': 0.022720922640519173}",20,9,23.321349383366226,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
757,False,"{'a': 0.995, 'e': 0.022607318027316577}",30,13,30.539553791977735,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
758,False,"{'a': 0.995, 'e': 0.022494281437179995}",25,17,15.442365569027826,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
759,False,"{'a': 0.995, 'e': 0.022381810029994093}",20,15,8.113784883493468,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
760,False,"{'a': 0.995, 'e': 0.022269900979844125}",20,13,14.536996399814747,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
761,False,"{'a': 0.995, 'e': 0.0221585514749449}",20,13,12.979707811444872,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
762,False,"{'a': 0.995, 'e': 0.022047758717570178}",20,7,22.914009763789366,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
763,False,"{'a': 0.995, 'e': 0.021937519923982327}",30,14,28.400201049003737,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
764,False,"{'a': 0.995, 'e': 0.021827832324362414}",20,16,6.571065998915202,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
765,False,"{'a': 0.995, 'e': 0.021718693162740603}",20,11,17.21395105435061,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
766,False,"{'a': 0.995, 'e': 0.0216100996969269}",20,6,8.190704640108104,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
767,False,"{'a': 0.995, 'e': 0.021502049198442265}",25,0,40.81068026252343,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
768,False,"{'a': 0.995, 'e': 0.021394538952450054}",20,0,25.597512706464933,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
769,False,"{'a': 0.995, 'e': 0.021287566257687802}",20,10,18.55526226316623,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
770,False,"{'a': 0.995, 'e': 0.021181128426399364}",20,8,23.616321192266923,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
771,False,"{'a': 0.995, 'e': 0.021075222784267367}",20,1,34.46921804760965,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
772,False,"{'a': 0.995, 'e': 0.02096984667034603}",25,4,34.81079859739225,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
773,False,"{'a': 0.995, 'e': 0.0208649974369943}",25,11,26.902691438700415,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
774,False,"{'a': 0.995, 'e': 0.02076067244980933}",25,12,27.64414749819034,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
775,False,"{'a': 0.995, 'e': 0.02065686908756028}",20,11,19.311392588243283,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
776,False,"{'a': 0.995, 'e': 0.02055358474212248}",25,1,31.93152132720981,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
777,False,"{'a': 0.995, 'e': 0.020450816818411866}",20,16,8.16724354432981,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
778,False,"{'a': 0.995, 'e': 0.020348562734319807}",25,12,-17.415583904086326,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
779,False,"{'a': 0.995, 'e': 0.02024681992064821}",25,17,13.472866635516118,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
780,False,"{'a': 0.995, 'e': 0.02014558582104497}",25,17,3.5372239497360436,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
781,False,"{'a': 0.995, 'e': 0.020044857891939744}",30,13,31.511325536456457,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
782,False,"{'a': 0.995, 'e': 0.019944633602480045}",25,15,-24.59110667419971,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
783,False,"{'a': 0.995, 'e': 0.019844910434467643}",20,0,34.37419587896622,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
784,False,"{'a': 0.995, 'e': 0.019745685882295305}",25,14,19.33560249214398,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
785,False,"{'a': 0.995, 'e': 0.019646957452883827}",30,17,24.76536290303698,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
786,False,"{'a': 0.995, 'e': 0.019548722665619408}",20,0,29.072382958657055,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
787,False,"{'a': 0.995, 'e': 0.019450979052291314}",25,12,23.665299105753192,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
788,False,"{'a': 0.995, 'e': 0.019353724157029857}",20,6,23.098892670482975,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
789,False,"{'a': 0.995, 'e': 0.019256955536244708}",20,13,9.935845751605175,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
790,False,"{'a': 0.995, 'e': 0.019160670758563484}",25,16,17.475593263476117,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
791,False,"{'a': 0.995, 'e': 0.019064867404770664}",25,6,37.252572657185574,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
792,False,"{'a': 0.995, 'e': 0.018969543067746814}",20,10,15.128892764143309,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
793,False,"{'a': 0.995, 'e': 0.01887469535240808}",20,12,10.134360878266511,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
794,False,"{'a': 0.995, 'e': 0.018780321875646037}",20,9,22.933575275692625,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
795,False,"{'a': 0.995, 'e': 0.01868642026626781}",30,22,16.073131696599823,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
796,False,"{'a': 0.995, 'e': 0.01859298816493647}",20,14,11.584749318286313,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
797,False,"{'a': 0.995, 'e': 0.018500023224111786}",30,21,15.001567310201514,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
798,False,"{'a': 0.995, 'e': 0.018407523107991226}",20,0,30.996898446528547,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
799,False,"{'a': 0.995, 'e': 0.01831548549245127}",20,3,26.918117537802935,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
800,False,"{'a': 0.995, 'e': 0.018223908064989015}",25,11,20.672598640974446,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
801,False,"{'a': 0.995, 'e': 0.01813278852466407}",20,12,17.85441442177619,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
802,False,"{'a': 0.995, 'e': 0.01804212458204075}",25,14,15.799153346669996,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
803,False,"{'a': 0.995, 'e': 0.017951913959130546}",20,6,22.27562356650065,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
804,False,"{'a': 0.995, 'e': 0.017862154389334892}",25,17,19.410303287345375,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
805,False,"{'a': 0.995, 'e': 0.017772843617388217}",20,16,7.554077387118739,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
806,False,"{'a': 0.995, 'e': 0.017683979399301275}",20,10,13.660831327631627,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
807,False,"{'a': 0.995, 'e': 0.01759555950230477}",25,9,29.95262765270126,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
808,False,"{'a': 0.995, 'e': 0.017507581704793246}",25,17,15.73130691324101,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
809,False,"{'a': 0.995, 'e': 0.01742004379626928}",35,23,23.16991215773213,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
810,False,"{'a': 0.995, 'e': 0.017332943577287933}",25,17,13.69885791926164,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
811,False,"{'a': 0.995, 'e': 0.017246278859401495}",20,0,29.967841274259225,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
812,False,"{'a': 0.995, 'e': 0.017160047465104484}",35,17,32.10693587382599,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
813,False,"{'a': 0.995, 'e': 0.017074247227778963}",25,8,32.894469016808586,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
814,False,"{'a': 0.995, 'e': 0.01698887599164007}",20,9,17.291994265855976,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
815,False,"{'a': 0.995, 'e': 0.01690393161168187}",25,8,28.60656134054613,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
816,False,"{'a': 0.995, 'e': 0.016819411953623457}",20,16,9.43042264048336,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
817,False,"{'a': 0.995, 'e': 0.01673531489385534}",20,14,13.357031891316119,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
818,False,"{'a': 0.995, 'e': 0.016651638319386063}",25,19,13.069175207651508,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
819,False,"{'a': 0.995, 'e': 0.016568380127789134}",20,16,7.756721858171074,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
820,False,"{'a': 0.995, 'e': 0.01648553822715019}",30,16,26.98504545353099,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
821,False,"{'a': 0.995, 'e': 0.016403110536014436}",20,13,11.256716469899619,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
822,False,"{'a': 0.995, 'e': 0.016321094983334363}",20,6,22.47279885926428,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
823,False,"{'a': 0.995, 'e': 0.016239489508417693}",35,16,35.514701376009,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
824,False,"{'a': 0.995, 'e': 0.016158292060875604}",25,15,19.35654082648346,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
825,False,"{'a': 0.995, 'e': 0.016077500600571226}",20,0,-7.876121714429095,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
826,False,"{'a': 0.995, 'e': 0.01599711309756837}",35,13,34.51773426903172,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
827,False,"{'a': 0.995, 'e': 0.01591712753208053}",20,0,32.71656572252686,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
828,False,"{'a': 0.995, 'e': 0.015837541894420125}",25,8,29.84333279001331,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
829,False,"{'a': 0.995, 'e': 0.015758354184948024}",25,9,31.44233908058472,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
830,False,"{'a': 0.995, 'e': 0.015679562414023285}",20,10,19.81480079440506,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
831,False,"{'a': 0.995, 'e': 0.015601164601953169}",25,14,23.575059809815745,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
832,False,"{'a': 0.995, 'e': 0.015523158778943402}",20,14,13.77675881215422,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
833,False,"{'a': 0.995, 'e': 0.015445542985048685}",20,15,6.576042092456252,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
834,False,"{'a': 0.995, 'e': 0.015368315270123441}",20,4,26.331357097428935,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
835,False,"{'a': 0.995, 'e': 0.015291473693772824}",20,12,6.326502746674059,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
836,False,"{'a': 0.995, 'e': 0.01521501632530396}",30,16,24.917253568631317,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
837,False,"{'a': 0.995, 'e': 0.01513894124367744}",20,13,14.632467565466131,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
838,False,"{'a': 0.995, 'e': 0.015063246537459054}",25,15,17.410162859422353,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
839,False,"{'a': 0.995, 'e': 0.014987930304771758}",20,8,20.14107546708879,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
840,False,"{'a': 0.995, 'e': 0.0149129906532479}",25,14,22.574590433773686,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
841,False,"{'a': 0.995, 'e': 0.01483842569998166}",20,14,12.645280224520004,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
842,False,"{'a': 0.995, 'e': 0.01476423357148175}",25,14,18.36317570152522,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
843,False,"{'a': 0.995, 'e': 0.014690412403624342}",20,7,18.31393470712138,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
844,False,"{'a': 0.995, 'e': 0.01461696034160622}",20,9,18.69689767123027,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
845,False,"{'a': 0.995, 'e': 0.01454387553989819}",20,14,10.190423734784526,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
846,False,"{'a': 0.995, 'e': 0.014471156162198698}",20,11,18.33677948856228,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
847,False,"{'a': 0.995, 'e': 0.014398800381387704}",20,16,8.57949991022748,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
848,False,"{'a': 0.995, 'e': 0.014326806379480765}",30,15,26.516717004803862,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
849,False,"{'a': 0.995, 'e': 0.014255172347583361}",25,16,18.87962917038311,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
850,False,"{'a': 0.995, 'e': 0.014183896485845445}",30,5,37.58479334627547,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",1
851,False,"{'a': 0.995, 'e': 0.014112977003416217}",30,18,20.710396390306855,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
852,False,"{'a': 0.995, 'e': 0.014042412118399137}",30,3,43.92126926143543,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
853,False,"{'a': 0.995, 'e': 0.013972200057807142}",25,17,15.950128818319191,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
854,False,"{'a': 0.995, 'e': 0.013902339057518105}",20,13,12.664325127930336,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
855,False,"{'a': 0.995, 'e': 0.013832827362230515}",20,7,23.31033000905505,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
856,False,"{'a': 0.995, 'e': 0.013763663225419363}",20,5,26.59792166890218,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
857,False,"{'a': 0.995, 'e': 0.013694844909292266}",30,15,23.446106056352253,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
858,False,"{'a': 0.995, 'e': 0.013626370684745804}",25,14,8.17082816661899,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
859,False,"{'a': 0.995, 'e': 0.013558238831322074}",25,5,27.93678456395018,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
860,False,"{'a': 0.995, 'e': 0.013490447637165464}",25,18,12.217883423173367,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
861,False,"{'a': 0.995, 'e': 0.013422995398979638}",30,13,28.860341772911823,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
862,False,"{'a': 0.995, 'e': 0.01335588042198474}",20,11,14.500709918182864,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
863,False,"{'a': 0.995, 'e': 0.013289101019874815}",25,1,-0.42986823663309126,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 1}",1
864,False,"{'a': 0.995, 'e': 0.01322265551477544}",25,17,14.492908562371362,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
865,False,"{'a': 0.995, 'e': 0.013156542237201564}",30,11,38.042042331742046,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
866,False,"{'a': 0.995, 'e': 0.013090759526015556}",20,5,13.333539491276827,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
867,False,"{'a': 0.995, 'e': 0.013025305728385478}",30,12,37.01061050344186,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
868,False,"{'a': 0.995, 'e': 0.01296017919974355}",30,18,20.264069697545175,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
869,False,"{'a': 0.995, 'e': 0.012895378303744832}",25,14,21.013558743015377,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
870,False,"{'a': 0.995, 'e': 0.012830901412226108}",20,6,21.395405499059397,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
871,False,"{'a': 0.995, 'e': 0.012766746905164978}",25,9,27.333877101098253,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
872,False,"{'a': 0.995, 'e': 0.012702913170639152}",20,9,17.20102470609651,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
873,False,"{'a': 0.995, 'e': 0.012639398604785957}",25,10,27.980774158797797,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
874,False,"{'a': 0.995, 'e': 0.012576201611762027}",25,10,-13.802593202271307,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
875,False,"{'a': 0.995, 'e': 0.012513320603703217}",20,16,7.630964226129972,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
876,False,"{'a': 0.995, 'e': 0.0124507540006847}",20,16,9.638097181027433,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
877,False,"{'a': 0.995, 'e': 0.012388500230681276}",20,14,14.546730074930176,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
878,False,"{'a': 0.995, 'e': 0.01232655772952787}",20,10,21.208683301884207,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
879,False,"{'a': 0.995, 'e': 0.012264924940880231}",25,17,17.230580427312955,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
880,False,"{'a': 0.995, 'e': 0.01220360031617583}",20,13,12.033737871135925,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
881,False,"{'a': 0.995, 'e': 0.012142582314594952}",20,13,12.352237256590483,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
882,False,"{'a': 0.995, 'e': 0.012081869403021975}",20,16,8.169510940238132,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
883,False,"{'a': 0.995, 'e': 0.012021460056006865}",25,8,29.157578417630177,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
884,False,"{'a': 0.995, 'e': 0.011961352755726832}",20,12,-26.70949359136446,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
885,False,"{'a': 0.995, 'e': 0.011901545991948198}",20,13,11.763534586346047,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
886,False,"{'a': 0.995, 'e': 0.011842038261988456}",35,19,30.902668687860867,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
887,False,"{'a': 0.995, 'e': 0.011782828070678514}",30,19,21.251575172080678,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
888,False,"{'a': 0.995, 'e': 0.011723913930325121}",25,16,13.716102368228475,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
889,False,"{'a': 0.995, 'e': 0.011665294360673496}",30,16,29.841923941401905,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
890,False,"{'a': 0.995, 'e': 0.011606967888870128}",20,6,15.98024169439871,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
891,False,"{'a': 0.995, 'e': 0.011548933049425779}",25,8,30.98477121459008,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
892,False,"{'a': 0.995, 'e': 0.011491188384178648}",35,12,40.293156719029106,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
893,False,"{'a': 0.995, 'e': 0.011433732442257755}",20,9,19.771228904182028,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
894,False,"{'a': 0.995, 'e': 0.011376563780046466}",20,0,38.785966071992796,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
895,False,"{'a': 0.995, 'e': 0.011319680961146234}",25,20,10.035623459695914,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
896,False,"{'a': 0.995, 'e': 0.011263082556340504}",35,18,30.956291534624068,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
897,False,"{'a': 0.995, 'e': 0.0112067671435588}",30,13,31.948650062415506,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
898,False,"{'a': 0.995, 'e': 0.011150733307841006}",20,12,16.267103222242635,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
899,False,"{'a': 0.995, 'e': 0.011094979641301801}",35,11,38.26608515582985,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
900,False,"{'a': 0.995, 'e': 0.011039504743095292}",25,15,19.273211704354672,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
901,False,"{'a': 0.995, 'e': 0.010984307219379815}",25,15,19.138635995511095,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
902,False,"{'a': 0.995, 'e': 0.010929385683282916}",25,15,17.667662552964472,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
903,False,"{'a': 0.995, 'e': 0.010874738754866503}",20,16,6.5841682017609156,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
904,False,"{'a': 0.995, 'e': 0.01082036506109217}",20,13,14.128398227013584,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
905,False,"{'a': 0.995, 'e': 0.010766263235786708}",25,16,18.815858954821827,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
906,False,"{'a': 0.995, 'e': 0.010712431919607775}",30,18,18.933482380652034,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
907,False,"{'a': 0.995, 'e': 0.010658869760009735}",25,10,26.9106336542174,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
908,False,"{'a': 0.995, 'e': 0.010605575411209687}",20,8,21.270064319295287,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
909,False,"{'a': 0.995, 'e': 0.010552547534153639}",20,11,15.348413859177654,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
910,False,"{'a': 0.995, 'e': 0.01049978479648287}",25,1,35.412803206894914,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
911,False,"{'a': 0.995, 'e': 0.010447285872500456}",20,7,27.63339774396305,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
912,False,"{'a': 0.995, 'e': 0.010395049443137953}",20,13,14.07549815126075,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
913,False,"{'a': 0.995, 'e': 0.010343074195922264}",25,17,15.866816788383154,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
914,False,"{'a': 0.995, 'e': 0.010291358824942653}",25,17,11.134166223596734,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
915,False,"{'a': 0.995, 'e': 0.010239902030817939}",30,16,29.23628541723807,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
916,False,"{'a': 0.995, 'e': 0.01018870252066385}",30,11,31.659280612433555,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
917,False,"{'a': 0.995, 'e': 0.010137759008060531}",20,16,8.210625107349813,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
918,False,"{'a': 0.995, 'e': 0.010087070213020228}",25,15,20.168306293523553,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
919,False,"{'a': 0.995, 'e': 0.010036634861955126}",30,24,11.835617519482945,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
